transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,6608G,51,,,,2020-11-06 01:04:55.395524,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:04:55.396173,,2020,11,4,1,4,55,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:05:56.667009,,2020,11,4,1,5,56,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:05:56.667705,,2020,11,4,1,5,56,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:05:56.668355,,2020,11,4,1,5,56,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:05:56.668999,,2020,11,4,1,5,56,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:07:01.102976,,2020,11,4,1,7,1,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:07:01.103667,,2020,11,4,1,7,1,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:07:01.104326,,2020,11,4,1,7,1,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:07:01.104973,,2020,11,4,1,7,1,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:08:01.814650,,2020,11,4,1,8,1,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:08:01.815251,,2020,11,4,1,8,1,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:08:01.815824,,2020,11,4,1,8,1,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:08:01.816384,,2020,11,4,1,8,1,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:09:02.655180,,2020,11,4,1,9,2,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:09:02.655870,,2020,11,4,1,9,2,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:09:02.656523,,2020,11,4,1,9,2,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:09:02.657178,,2020,11,4,1,9,2,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:10:03.282832,,2020,11,4,1,10,3,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:10:03.283521,,2020,11,4,1,10,3,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:10:03.284178,,2020,11,4,1,10,3,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:10:03.284837,,2020,11,4,1,10,3,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:11:08.274559,,2020,11,4,1,11,8,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:11:08.275249,,2020,11,4,1,11,8,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:11:08.275906,,2020,11,4,1,11,8,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:11:08.276558,,2020,11,4,1,11,8,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:12:09.157653,,2020,11,4,1,12,9,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:12:09.158368,,2020,11,4,1,12,9,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:12:09.159027,,2020,11,4,1,12,9,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:12:09.159680,,2020,11,4,1,12,9,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:13:11.709656,,2020,11,4,1,13,11,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:13:11.710367,,2020,11,4,1,13,11,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:13:11.711024,,2020,11,4,1,13,11,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:13:11.711669,,2020,11,4,1,13,11,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:14:14.400798,,2020,11,4,1,14,14,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:14:14.401487,,2020,11,4,1,14,14,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:14:14.402171,,2020,11,4,1,14,14,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:14:14.402901,,2020,11,4,1,14,14,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:15:15.020091,,2020,11,4,1,15,15,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:15:15.020778,,2020,11,4,1,15,15,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:15:15.021433,,2020,11,4,1,15,15,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:15:15.022102,,2020,11,4,1,15,15,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:16:15.836896,,2020,11,4,1,16,15,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:16:15.837582,,2020,11,4,1,16,15,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:16:15.838296,,2020,11,4,1,16,15,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:16:15.838960,,2020,11,4,1,16,15,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:17:16.424837,,2020,11,4,1,17,16,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:17:16.425523,,2020,11,4,1,17,16,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:17:16.426211,,2020,11,4,1,17,16,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:17:16.426942,,2020,11,4,1,17,16,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:18:19.927676,,2020,11,4,1,18,19,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:18:19.928277,,2020,11,4,1,18,19,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:18:19.928843,,2020,11,4,1,18,19,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:18:19.929403,,2020,11,4,1,18,19,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:19:30.593416,,2020,11,4,1,19,30,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:19:30.594135,,2020,11,4,1,19,30,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:19:30.594807,,2020,11,4,1,19,30,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:19:30.595464,,2020,11,4,1,19,30,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:20:37.771190,,2020,11,4,1,20,37,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:20:37.771790,,2020,11,4,1,20,37,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:20:37.772357,,2020,11,4,1,20,37,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:20:37.772918,,2020,11,4,1,20,37,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:21:39.548590,,2020,11,4,1,21,39,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:21:39.549188,,2020,11,4,1,21,39,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:21:39.549757,,2020,11,4,1,21,39,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:21:39.550341,,2020,11,4,1,21,39,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:22:40.192262,,2020,11,4,1,22,40,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:22:40.192956,,2020,11,4,1,22,40,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:22:40.193611,,2020,11,4,1,22,40,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:22:40.194278,,2020,11,4,1,22,40,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:23:43.994387,,2020,11,4,1,23,43,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:23:43.995079,,2020,11,4,1,23,43,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:23:43.995741,,2020,11,4,1,23,43,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:23:43.996390,,2020,11,4,1,23,43,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:24:46.608657,,2020,11,4,1,24,46,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:24:46.609267,,2020,11,4,1,24,46,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:24:46.609846,,2020,11,4,1,24,46,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:24:46.610446,,2020,11,4,1,24,46,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:25:49.116137,,2020,11,4,1,25,49,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:25:49.116741,,2020,11,4,1,25,49,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:25:49.117309,,2020,11,4,1,25,49,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:25:49.117868,,2020,11,4,1,25,49,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:26:49.944186,,2020,11,4,1,26,49,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:26:49.944875,,2020,11,4,1,26,49,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:26:49.945532,,2020,11,4,1,26,49,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:26:49.946202,,2020,11,4,1,26,49,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:27:50.684764,,2020,11,4,1,27,50,275.3,93,10000,1,0
0,0089,44,,,,2020-11-06 01:27:50.685450,,2020,11,4,1,27,50,275.3,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:27:50.686133,,2020,11,4,1,27,50,275.3,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:27:50.686786,,2020,11,4,1,27,50,275.3,93,10000,1,0
0,0089,39,,,,2020-11-06 01:28:51.538472,,2020,11,4,1,28,51,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:28:51.539161,,2020,11,4,1,28,51,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:28:51.539816,,2020,11,4,1,28,51,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:28:51.540465,,2020,11,4,1,28,51,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:29:52.196543,,2020,11,4,1,29,52,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:29:52.197149,,2020,11,4,1,29,52,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:29:52.197719,,2020,11,4,1,29,52,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:29:52.198308,,2020,11,4,1,29,52,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:30:53.045518,,2020,11,4,1,30,53,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:30:53.046246,,2020,11,4,1,30,53,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:30:53.046909,,2020,11,4,1,30,53,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:30:53.047555,,2020,11,4,1,30,53,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:31:53.834540,,2020,11,4,1,31,53,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:31:53.835078,,2020,11,4,1,31,53,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:31:53.835584,,2020,11,4,1,31,53,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:31:53.836080,,2020,11,4,1,31,53,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:32:54.457326,,2020,11,4,1,32,54,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:32:54.458045,,2020,11,4,1,32,54,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:32:54.458707,,2020,11,4,1,32,54,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:32:54.459358,,2020,11,4,1,32,54,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:33:56.173934,,2020,11,4,1,33,56,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:33:56.174548,,2020,11,4,1,33,56,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:33:56.175052,,2020,11,4,1,33,56,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:33:56.175543,,2020,11,4,1,33,56,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:34:56.998423,,2020,11,4,1,34,56,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:34:56.999114,,2020,11,4,1,34,56,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:34:56.999769,,2020,11,4,1,34,56,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:34:57.000423,,2020,11,4,1,34,57,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:35:59.678274,,2020,11,4,1,35,59,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:35:59.678965,,2020,11,4,1,35,59,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:35:59.679639,,2020,11,4,1,35,59,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:35:59.680287,,2020,11,4,1,35,59,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:37:01.576926,,2020,11,4,1,37,1,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:37:01.577610,,2020,11,4,1,37,1,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:37:01.578293,,2020,11,4,1,37,1,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:37:01.578943,,2020,11,4,1,37,1,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:38:02.453087,,2020,11,4,1,38,2,275.48,93,10000,1,0
0,0089,44,,,,2020-11-06 01:38:02.453773,,2020,11,4,1,38,2,275.48,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:38:02.454472,,2020,11,4,1,38,2,275.48,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:38:02.455122,,2020,11,4,1,38,2,275.48,93,10000,1,0
0,0089,39,,,,2020-11-06 01:39:03.087831,,2020,11,4,1,39,3,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:39:03.088518,,2020,11,4,1,39,3,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:39:03.089172,,2020,11,4,1,39,3,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:39:03.089814,,2020,11,4,1,39,3,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:40:03.714217,,2020,11,4,1,40,3,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:40:03.714709,,2020,11,4,1,40,3,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:40:03.715166,,2020,11,4,1,40,3,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:40:03.715610,,2020,11,4,1,40,3,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:41:04.349239,,2020,11,4,1,41,4,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:41:04.349930,,2020,11,4,1,41,4,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:41:04.350627,,2020,11,4,1,41,4,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:41:04.351276,,2020,11,4,1,41,4,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:42:04.917855,,2020,11,4,1,42,4,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:42:04.918596,,2020,11,4,1,42,4,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:42:04.919252,,2020,11,4,1,42,4,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:42:04.919898,,2020,11,4,1,42,4,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:43:05.555723,,2020,11,4,1,43,5,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:43:05.556409,,2020,11,4,1,43,5,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:43:05.557071,,2020,11,4,1,43,5,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:43:05.557722,,2020,11,4,1,43,5,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:44:06.276179,,2020,11,4,1,44,6,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:44:06.276868,,2020,11,4,1,44,6,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:44:06.277525,,2020,11,4,1,44,6,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:44:06.278197,,2020,11,4,1,44,6,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:45:07.094886,,2020,11,4,1,45,7,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:45:07.095569,,2020,11,4,1,45,7,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:45:07.096222,,2020,11,4,1,45,7,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:45:07.096867,,2020,11,4,1,45,7,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:46:09.686219,,2020,11,4,1,46,9,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:46:09.686912,,2020,11,4,1,46,9,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:46:09.687583,,2020,11,4,1,46,9,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:46:09.688232,,2020,11,4,1,46,9,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:47:12.853518,,2020,11,4,1,47,12,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:47:12.854236,,2020,11,4,1,47,12,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:47:12.854901,,2020,11,4,1,47,12,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:47:12.855553,,2020,11,4,1,47,12,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:48:13.770977,,2020,11,4,1,48,13,275.64,93,10000,1,0
0,0089,44,,,,2020-11-06 01:48:13.771666,,2020,11,4,1,48,13,275.64,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:48:13.772319,,2020,11,4,1,48,13,275.64,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:48:13.772973,,2020,11,4,1,48,13,275.64,93,10000,1,0
0,0089,39,,,,2020-11-06 01:49:14.396949,,2020,11,4,1,49,14,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:49:14.397635,,2020,11,4,1,49,14,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:49:14.398318,,2020,11,4,1,49,14,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:49:14.398966,,2020,11,4,1,49,14,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:50:15.060913,,2020,11,4,1,50,15,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:50:15.061606,,2020,11,4,1,50,15,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:50:15.062293,,2020,11,4,1,50,15,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:50:15.063031,,2020,11,4,1,50,15,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:51:15.883133,,2020,11,4,1,51,15,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:51:15.883818,,2020,11,4,1,51,15,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:51:15.884480,,2020,11,4,1,51,15,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:51:15.885129,,2020,11,4,1,51,15,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:52:16.521224,,2020,11,4,1,52,16,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:52:16.521913,,2020,11,4,1,52,16,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:52:16.522604,,2020,11,4,1,52,16,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:52:16.523252,,2020,11,4,1,52,16,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:53:17.178753,,2020,11,4,1,53,17,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:53:17.179439,,2020,11,4,1,53,17,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:53:17.180089,,2020,11,4,1,53,17,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:53:17.180761,,2020,11,4,1,53,17,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:54:17.807757,,2020,11,4,1,54,17,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:54:17.808361,,2020,11,4,1,54,17,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:54:17.808928,,2020,11,4,1,54,17,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:54:17.809491,,2020,11,4,1,54,17,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:55:18.710765,,2020,11,4,1,55,18,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:55:18.711454,,2020,11,4,1,55,18,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:55:18.712113,,2020,11,4,1,55,18,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:55:18.712762,,2020,11,4,1,55,18,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:56:21.169660,,2020,11,4,1,56,21,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:56:21.170380,,2020,11,4,1,56,21,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:56:21.171052,,2020,11,4,1,56,21,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:56:21.171703,,2020,11,4,1,56,21,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:57:24.290066,,2020,11,4,1,57,24,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:57:24.290762,,2020,11,4,1,57,24,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:57:24.291421,,2020,11,4,1,57,24,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:57:24.292077,,2020,11,4,1,57,24,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:58:25.138107,,2020,11,4,1,58,25,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:58:25.138802,,2020,11,4,1,58,25,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:58:25.139468,,2020,11,4,1,58,25,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:58:25.140117,,2020,11,4,1,58,25,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 01:59:26.128016,,2020,11,4,1,59,26,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 01:59:26.128703,,2020,11,4,1,59,26,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 01:59:26.129364,,2020,11,4,1,59,26,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 01:59:26.130038,,2020,11,4,1,59,26,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:00:26.711679,,2020,11,4,2,0,26,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:00:26.712370,,2020,11,4,2,0,26,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:00:26.713026,,2020,11,4,2,0,26,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:00:26.713689,,2020,11,4,2,0,26,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:01:27.547704,,2020,11,4,2,1,27,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:01:27.548302,,2020,11,4,2,1,27,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:01:27.548870,,2020,11,4,2,1,27,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:01:27.549433,,2020,11,4,2,1,27,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:02:28.488458,,2020,11,4,2,2,28,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:02:28.489142,,2020,11,4,2,2,28,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:02:28.489802,,2020,11,4,2,2,28,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:02:28.490471,,2020,11,4,2,2,28,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:03:29.117539,,2020,11,4,2,3,29,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:03:29.118254,,2020,11,4,2,3,29,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:03:29.118916,,2020,11,4,2,3,29,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:03:29.119563,,2020,11,4,2,3,29,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:04:32.060654,,2020,11,4,2,4,32,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:04:32.061343,,2020,11,4,2,4,32,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:04:32.062020,,2020,11,4,2,4,32,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:04:32.062671,,2020,11,4,2,4,32,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:05:32.722934,,2020,11,4,2,5,32,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:05:32.723541,,2020,11,4,2,5,32,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:05:32.724115,,2020,11,4,2,5,32,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:05:32.724676,,2020,11,4,2,5,32,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:06:35.162522,,2020,11,4,2,6,35,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:06:35.163214,,2020,11,4,2,6,35,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:06:35.163875,,2020,11,4,2,6,35,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:06:35.164524,,2020,11,4,2,6,35,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:07:35.996260,,2020,11,4,2,7,35,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:07:35.996946,,2020,11,4,2,7,35,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:07:35.997601,,2020,11,4,2,7,35,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:07:35.998266,,2020,11,4,2,7,35,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:08:36.783127,,2020,11,4,2,8,36,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:08:36.783816,,2020,11,4,2,8,36,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:08:36.784481,,2020,11,4,2,8,36,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:08:36.785131,,2020,11,4,2,8,36,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:09:37.677477,,2020,11,4,2,9,37,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:09:37.678198,,2020,11,4,2,9,37,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:09:37.678861,,2020,11,4,2,9,37,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:09:37.679511,,2020,11,4,2,9,37,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:10:38.310004,,2020,11,4,2,10,38,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:10:38.310704,,2020,11,4,2,10,38,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 02:10:38.311368,,2020,11,4,2,10,38,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 02:10:38.312018,,2020,11,4,2,10,38,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 02:11:38.891252,,2020,11,4,2,11,38,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 02:11:38.891968,,2020,11,4,2,11,38,275.29,93,10000,1,0
